,query,time
794,"imageflow_tool v1/querystring --in in/42.webp --out out/water9193.jpg --command ""s.grayscale=true&s.alpha=0.2&flip=y""",0.148989
795,"imageflow_tool v1/querystring --in in/20.webp --out out/water9191.jpg --command ""f.sharpenwhen=always&f.sharpen=10&s.grayscale=sepia&format=png&png.quality=90&s.brightness=-0.9&format=jpeg""",0.057093
796,"imageflow_tool v1/querystring --in in/40.webp --out out/water9190.jpg --command ""s.brightness=-0.1&s.grayscale=sepia&s.saturation=0.1""",0.105585
797,"imageflow_tool v1/querystring --in in/8.jpeg --out out/water9188.jpg --command ""s.grayscale=sepia&s.grayscale=sepia&s.saturation=0.8&format=jpeg""",0.031582
798,"imageflow_tool v1/querystring --in in/33.jpg --out out/water9187.jpg --command ""s.grayscale=sepia&srotate=180&format=jpeg&jpeg.turbo=true&s.contrast=-0.4""",0.02866
799,"imageflow_tool v1/querystring --in in/40.webp --out out/water9189.jpg --command ""flip=x&rotate=270&h=400&format=png&png.quality=0&h=400""",0.208593
800,"imageflow_tool v1/querystring --in in/11.jpg --out out/water9185.jpg --command ""f.sharpenwhen=always&f.sharpen=60&flip=x&w=800""",0.118301
801,"imageflow_tool v1/querystring --in in/12.webp --out out/water9183.jpg --command ""s.saturation=-0.0&rotate=180&s.brightness=-1.0""",0.026403
802,"imageflow_tool v1/querystring --in in/4.jpg --out out/water9182.jpg --command ""h=400&s.grayscale=true&format=png&s.grayscale=sepia&rotate=90""",0.078034
803,"imageflow_tool v1/querystring --in in/48.jpg --out out/water9249.jpg --command ""format=jpeg&jpeg.turbo=true&jpeg.quality=10&format=png&s.alpha=0.8&s.grayscale=sepia""",11.495058
804,"imageflow_tool v1/querystring --in in/37.webp --out out/water9181.jpg --command ""rotate=180&format=png&png.quality=30&s.grayscale=sepia&format=webp&webp.lossless=true&format=webp&webp.lossless=true""",0.565557
805,"imageflow_tool v1/querystring --in in/1.jpeg --out out/water9180.jpg --command ""s.brightness=-0.0&format=png&png.quality=20&s.saturation=0.5&format=webp&webp.quality=60&f.sharpenwhen=always&f.sharpen=60""",0.401361
806,"imageflow_tool v1/querystring --in in/45.webp --out out/water9252.jpg --command ""s.grayscale=sepia&s.brightness=0.9&format=jpeg&s.grayscale=true""",12.81899
807,"imageflow_tool v1/querystring --in in/43.jpeg --out out/water9179.jpg --command ""format=png&png.quality=70&srotate=180&format=jpeg""",0.092187
808,"imageflow_tool v1/querystring --in in/19.webp --out out/water9178.jpg --command ""srotate=270&s.alpha=0.2&rotate=270""",0.028293
809,"imageflow_tool v1/querystring --in in/35.webp --out out/water9177.jpg --command ""f.sharpenwhen=always&f.sharpen=70&s.alpha=0.6&s.contrast=-0.9&format=png&png.quality=20""",0.255215
810,"imageflow_tool v1/querystring --in in/40.webp --out out/water9175.jpg --command ""srotate=270&w=1000&s.grayscale=sepia""",0.107143
811,"imageflow_tool v1/querystring --in in/12.webp --out out/water9174.jpg --command ""h=800&w=600&h=400&s.grayscale=true&s.contrast=0.2""",0.09627
812,"imageflow_tool v1/querystring --in in/32.jpg --out out/water9176.jpg --command ""s.grayscale=sepia&format=webp&webp.lossless=true&s.saturation=0.8&h=400&format=webp&webp.lossless=true""",0.341045
813,"imageflow_tool v1/querystring --in in/12.webp --out out/water9173.jpg --command ""srotate=270&s.alpha=0.3&rotate=90&format=png&png.quality=60""",0.083526
814,"imageflow_tool v1/querystring --in in/36.webp --out out/water9171.jpg --command ""rotate=270&rotate=270&rotate=180""",0.160624
815,"imageflow_tool v1/querystring --in in/44.webp --out out/water9198.jpg --command ""format=jpeg&jpeg.turbo=true&s.contrast=0.4&flip=x&format=png&png.quality=80""",3.410481
816,"imageflow_tool v1/querystring --in in/39.webp --out out/water9170.jpg --command ""w=400&s.alpha=0.1&s.grayscale=sepia&format=png&png.quality=30&rotate=90""",0.138542
817,"imageflow_tool v1/querystring --in in/2.jpg --out out/water9169.jpg --command ""format=jpeg&jpeg.quality=60&h=600&s.brightness=-0.1&s.brightness=0.2""",0.085395
818,"imageflow_tool v1/querystring --in in/32.jpg --out out/water9168.jpg --command ""srotate=180&flip=y&s.saturation=-0.3&s.brightness=0.7&s.contrast=-0.9""",0.064502
819,"imageflow_tool v1/querystring --in in/10.jpg --out out/water9172.jpg --command ""s.alpha=0.2&s.brightness=0.3&w=400&s.grayscale=sepia""",0.464357
820,"imageflow_tool v1/querystring --in in/32.jpg --out out/water9166.jpg --command ""s.saturation=-0.4&rotate=180&srotate=270&h=400&s.saturation=-0.6""",0.093521
821,"imageflow_tool v1/querystring --in in/36.webp --out out/water9167.jpg --command ""format=webp&webp.quality=60&format=jpeg&s.alpha=0.8&f.sharpenwhen=always&f.sharpen=90""",0.197488
822,"imageflow_tool v1/querystring --in in/34.webp --out out/water9165.jpg --command ""rotate=90&h=400&w=400""",0.097017
823,"imageflow_tool v1/querystring --in in/22.jpg --out out/water9163.jpg --command ""rotate=270&s.brightness=0.8&format=webp&webp.lossless=true&w=200""",0.029883
824,"imageflow_tool v1/querystring --in in/47.webp --out out/water9214.jpg --command ""format=jpeg&jpeg.quality=70&h=600&s.brightness=0.6&format=webp&webp.quality=70""",5.275927
825,"imageflow_tool v1/querystring --in in/15.jpg --out out/water9164.jpg --command ""s.grayscale=sepia&srotate=90&flip=x&s.contrast=-0.3""",0.170049
826,"imageflow_tool v1/querystring --in in/43.jpeg --out out/water9162.jpg --command ""flip=x&h=400&f.sharpenwhen=always&f.sharpen=90&srotate=180&s.contrast=1.0""",0.03732
827,"imageflow_tool v1/querystring --in in/18.jpeg --out out/water9161.jpg --command ""s.saturation=-0.5&format=webp&webp.quality=30&f.sharpenwhen=always&f.sharpen=10&h=800&s.contrast=-0.1""",0.009948
828,"imageflow_tool v1/querystring --in in/42.webp --out out/water9159.jpg --command ""s.contrast=-0.6&h=200&srotate=180""",0.038731
829,"imageflow_tool v1/querystring --in in/43.jpeg --out out/water9157.jpg --command ""format=webp&webp.lossless=true&s.contrast=-0.5&f.sharpenwhen=always&f.sharpen=60&f.sharpenwhen=always&f.sharpen=60&h=200""",0.090526
830,"imageflow_tool v1/querystring --in in/29.jpg --out out/water9156.jpg --command ""h=400&srotate=90&s.grayscale=true&flip=y&s.grayscale=true""",0.058653
831,"imageflow_tool v1/querystring --in in/18.jpeg --out out/water9155.jpg --command ""srotate=90&flip=y&s.contrast=-0.7&flip=y""",0.013783
832,"imageflow_tool v1/querystring --in in/32.jpg --out out/water9153.jpg --command ""f.sharpenwhen=always&f.sharpen=10&flip=x&h=600&format=webp&webp.quality=80""",0.086718
833,"imageflow_tool v1/querystring --in in/28.jpeg --out out/water9151.jpg --command ""w=400&flip=x&w=1000""",0.104891
834,"imageflow_tool v1/querystring --in in/16.webp --out out/water9150.jpg --command ""s.alpha=0.9&s.contrast=0.3&flip=y""",0.058624
835,"imageflow_tool v1/querystring --in in/33.jpg --out out/water9149.jpg --command ""s.brightness=-0.9&format=jpeg&s.contrast=-0.0&format=jpeg&jpeg.turbo=true""",0.050742
836,"imageflow_tool v1/querystring --in in/6.jpg --out out/water9228.jpg --command ""s.contrast=0.3&s.grayscale=sepia&srotate=270&s.grayscale=true&s.alpha=0.3""",10.596631
837,"imageflow_tool v1/querystring --in in/8.jpeg --out out/water9148.jpg --command ""flip=x&format=webp&webp.lossless=true&srotate=180&f.sharpenwhen=always&f.sharpen=30&f.sharpenwhen=always&f.sharpen=20""",0.119712
838,"imageflow_tool v1/querystring --in in/25.jpg --out out/water9147.jpg --command ""s.grayscale=sepia&srotate=180&rotate=180&s.saturation=-0.3""",0.073973
839,"imageflow_tool v1/querystring --in in/25.jpg --out out/water9145.jpg --command ""srotate=270&s.brightness=0.0&format=webp&webp.quality=10&rotate=90&flip=xy""",0.064019
840,"imageflow_tool v1/querystring --in in/41.webp --out out/water9158.jpg --command ""rotate=270&format=jpeg&jpeg.turbo=true&s.brightness=-0.6&h=600""",1.37386
841,"imageflow_tool v1/querystring --in in/27.jpg --out out/water9146.jpg --command ""flip=x&format=png&s.alpha=0.3""",0.271699
842,"imageflow_tool v1/querystring --in in/35.webp --out out/water9231.jpg --command ""srotate=270&s.brightness=-0.7&format=jpeg&jpeg.turbo=true""",11.78053
843,"imageflow_tool v1/querystring --in in/20.webp --out out/water9143.jpg --command ""s.grayscale=true&f.sharpenwhen=always&f.sharpen=10&s.grayscale=sepia&format=webp&webp.lossless=true""",0.110599
844,"imageflow_tool v1/querystring --in in/2.jpg --out out/water9141.jpg --command ""s.saturation=-0.2&format=jpeg&jpeg.turbo=true&jpeg.quality=60&format=png&f.sharpenwhen=always&f.sharpen=60""",0.080232
845,"imageflow_tool v1/querystring --in in/17.jpeg --out out/water9140.jpg --command ""format=jpeg&jpeg.turbo=true&s.saturation=0.5&f.sharpenwhen=always&f.sharpen=70&w=200""",0.006679
846,"imageflow_tool v1/querystring --in in/35.webp --out out/water9139.jpg --command ""h=200&h=200&s.grayscale=sepia&srotate=90""",0.052793
847,"imageflow_tool v1/querystring --in in/40.webp --out out/water9138.jpg --command ""s.grayscale=sepia&format=png&rotate=270&format=webp&webp.quality=60""",0.095776
848,"imageflow_tool v1/querystring --in in/48.jpg --out out/water9136.jpg --command ""s.contrast=1.0&format=png&format=webp&webp.quality=20&format=webp&webp.lossless=true&format=png&png.quality=0""",0.116689
849,"imageflow_tool v1/querystring --in in/16.webp --out out/water9135.jpg --command ""flip=x&s.contrast=-0.5&format=png&png.quality=100""",0.311072
850,"imageflow_tool v1/querystring --in in/16.webp --out out/water9186.jpg --command ""format=jpeg&s.grayscale=sepia&srotate=180""",5.308753
851,"imageflow_tool v1/querystring --in in/42.webp --out out/water9133.jpg --command ""s.contrast=0.4&rotate=90&srotate=90&rotate=270""",0.242141
852,"imageflow_tool v1/querystring --in in/16.webp --out out/water9192.jpg --command ""format=jpeg&jpeg.turbo=true&jpeg.quality=100&srotate=270&s.saturation=-1.0""",6.701455
853,"imageflow_tool v1/querystring --in in/35.webp --out out/water9131.jpg --command ""s.alpha=0.4&format=webp&webp.quality=30&format=png&png.quality=50&s.grayscale=true&format=jpeg""",0.23781
854,"imageflow_tool v1/querystring --in in/33.jpg --out out/water9134.jpg --command ""s.grayscale=sepia&w=200&flip=y&h=400&f.sharpenwhen=always&f.sharpen=30""",1.439963
855,"imageflow_tool v1/querystring --in in/23.webp --out out/water9130.jpg --command ""format=png&flip=y&s.contrast=-0.7&s.grayscale=sepia""",0.199934
856,"imageflow_tool v1/querystring --in in/11.jpg --out out/water9142.jpg --command ""s.grayscale=true&flip=x&s.alpha=0.4""",2.926347
857,"imageflow_tool v1/querystring --in in/39.webp --out out/water9325.jpg --command ""f.sharpenwhen=always&f.sharpen=60&format=jpeg&jpeg.turbo=true&s.contrast=-1.0&rotate=90""",23.871721
858,"imageflow_tool v1/querystring --in in/40.webp --out out/water9126.jpg --command ""s.alpha=0.3&format=png&png.quality=20&f.sharpenwhen=always&f.sharpen=80&format=png""",0.304111
859,"imageflow_tool v1/querystring --in in/12.webp --out out/water9129.jpg --command ""format=jpeg&jpeg.quality=30&flip=y&format=png&w=400&format=png&png.quality=40""",0.968372
860,"imageflow_tool v1/querystring --in in/38.webp --out out/water9125.jpg --command ""s.contrast=-1.0&rotate=270&srotate=180&w=200&format=webp&webp.quality=40""",0.02399
861,"imageflow_tool v1/querystring --in in/34.webp --out out/water9123.jpg --command ""srotate=90&srotate=90&format=webp&webp.quality=20&s.grayscale=true""",0.365244
862,"imageflow_tool v1/querystring --in in/5.jpg --out out/water9124.jpg --command ""format=jpeg&jpeg.quality=90&s.alpha=0.7&srotate=90&s.contrast=-0.0&w=200""",0.4614
863,"imageflow_tool v1/querystring --in in/33.jpg --out out/water9144.jpg --command ""w=400&h=600&s.brightness=-0.5""",4.593023
864,"imageflow_tool v1/querystring --in in/7.webp --out out/water9160.jpg --command ""s.alpha=0.3&srotate=180&format=jpeg&jpeg.turbo=true&f.sharpenwhen=always&f.sharpen=20""",6.30398
865,"imageflow_tool v1/querystring --in in/34.webp --out out/water9121.jpg --command ""f.sharpenwhen=always&f.sharpen=50&srotate=270&rotate=90""",0.571173
866,"imageflow_tool v1/querystring --in in/16.webp --out out/water9119.jpg --command ""s.contrast=-0.8&format=png&s.saturation=-0.0""",0.141316
867,"imageflow_tool v1/querystring --in in/16.webp --out out/water9120.jpg --command ""s.contrast=0.3&s.alpha=0.3&w=600&format=webp&webp.lossless=true&s.saturation=0.8""",0.45195
868,"imageflow_tool v1/querystring --in in/8.jpeg --out out/water9118.jpg --command ""flip=x&srotate=270&srotate=180&format=webp&webp.lossless=true""",0.112169
869,"imageflow_tool v1/querystring --in in/31.jpeg --out out/water9117.jpg --command ""format=png&rotate=90&rotate=90&flip=y""",0.048175
870,"imageflow_tool v1/querystring --in in/20.webp --out out/water9116.jpg --command ""s.contrast=0.1&srotate=180&h=1000&h=400""",0.052908
871,"imageflow_tool v1/querystring --in in/3.webp --out out/water9115.jpg --command ""rotate=180&rotate=90&s.grayscale=true""",0.031928
872,"imageflow_tool v1/querystring --in in/18.jpeg --out out/water9114.jpg --command ""s.contrast=-0.4&flip=x&s.brightness=-0.5&s.brightness=0.1""",0.009465
873,"imageflow_tool v1/querystring --in in/37.webp --out out/water9112.jpg --command ""s.alpha=0.9&flip=y&s.alpha=0.4&s.alpha=0.3""",0.096271
874,"imageflow_tool v1/querystring --in in/1.jpeg --out out/water9110.jpg --command ""s.saturation=-0.2&w=600&format=webp&webp.quality=60""",0.075058
875,"imageflow_tool v1/querystring --in in/31.jpeg --out out/water9111.jpg --command ""w=200&s.alpha=0.8&f.sharpenwhen=always&f.sharpen=10&flip=x""",0.222748
876,"imageflow_tool v1/querystring --in in/15.jpg --out out/water9152.jpg --command ""format=jpeg&jpeg.turbo=true&jpeg.quality=30&rotate=90&s.alpha=0.1&srotate=270""",6.74839
877,"imageflow_tool v1/querystring --in in/3.webp --out out/water9109.jpg --command ""s.contrast=-0.6&srotate=270&s.brightness=-0.4&w=600""",0.034411
878,"imageflow_tool v1/querystring --in in/5.jpg --out out/water9108.jpg --command ""format=png&png.quality=0&s.brightness=0.5&h=600&h=400&format=png&png.quality=30""",0.146737
879,"imageflow_tool v1/querystring --in in/5.jpg --out out/water9106.jpg --command ""s.brightness=-0.7&s.grayscale=sepia&srotate=270&s.saturation=-0.9""",0.089415
880,"imageflow_tool v1/querystring --in in/42.webp --out out/water9105.jpg --command ""srotate=180&s.brightness=-0.4&s.grayscale=sepia""",0.162916
881,"imageflow_tool v1/querystring --in in/5.jpg --out out/water9103.jpg --command ""rotate=180&s.saturation=0.4&format=jpeg&jpeg.turbo=true&jpeg.quality=100""",0.032131
882,"imageflow_tool v1/querystring --in in/tiles.jpg --out out/water9102.jpg --command ""rotate=180&s.saturation=-0.1&format=png&png.quality=50""",1.570498
883,"imageflow_tool v1/querystring --in in/5.jpg --out out/water9101.jpg --command ""f.sharpenwhen=always&f.sharpen=30&s.contrast=0.4&format=png&s.grayscale=true""",0.196137
884,"imageflow_tool v1/querystring --in in/35.webp --out out/water9199.jpg --command ""f.sharpenwhen=always&f.sharpen=80&format=jpeg&jpeg.quality=40&rotate=180&s.grayscale=true""",16.734002
885,"imageflow_tool v1/querystring --in in/25.jpg --out out/water9127.jpg --command ""s.alpha=0.9&srotate=90&s.grayscale=sepia&flip=xy&f.sharpenwhen=always&f.sharpen=10""",8.105213
886,"imageflow_tool v1/querystring --in in/48.jpg --out out/water9099.jpg --command ""format=png&png.quality=10&format=png&png.quality=50&format=png""",0.193042
887,"imageflow_tool v1/querystring --in in/44.webp --out out/water9098.jpg --command ""format=png&format=webp&webp.quality=80&s.grayscale=sepia&format=webp&webp.quality=100""",0.10767
888,"imageflow_tool v1/querystring --in in/48.jpg --out out/water9097.jpg --command ""srotate=90&s.grayscale=true&rotate=270&w=1000""",0.093827
889,"imageflow_tool v1/querystring --in in/46.webp --out out/water9096.jpg --command ""s.alpha=0.1&w=400&f.sharpenwhen=always&f.sharpen=60""",0.052204
890,"imageflow_tool v1/querystring --in in/43.jpeg --out out/water9095.jpg --command ""format=png&png.quality=90&s.brightness=0.1&s.brightness=0.0""",0.10205
891,"imageflow_tool v1/querystring --in in/1.jpeg --out out/water9094.jpg --command ""format=webp&webp.quality=0&flip=xy&s.grayscale=true&s.contrast=0.5&format=png""",0.040937
892,"imageflow_tool v1/querystring --in in/30.jpg --out out/water9092.jpg --command ""rotate=90&flip=x&w=600&srotate=270""",0.118525
893,"imageflow_tool v1/querystring --in in/31.jpeg --out out/water9100.jpg --command ""s.grayscale=sepia&f.sharpenwhen=always&f.sharpen=60&s.alpha=0.4&rotate=90&s.grayscale=true""",3.742514
894,"imageflow_tool v1/querystring --in in/7.webp --out out/water9107.jpg --command ""format=jpeg&jpeg.turbo=true&jpeg.quality=0&format=webp&webp.lossless=true&s.brightness=0.7""",6.442918
895,"imageflow_tool v1/querystring --in in/37.webp --out out/water9090.jpg --command ""h=800&s.alpha=0.7&f.sharpenwhen=always&f.sharpen=20""",0.146696
896,"imageflow_tool v1/querystring --in in/24.jpg --out out/water9089.jpg --command ""format=webp&webp.lossless=true&s.alpha=0.4&s.grayscale=true""",0.124596
897,"imageflow_tool v1/querystring --in in/12.webp --out out/water9087.jpg --command ""flip=y&s.contrast=0.7&srotate=90&rotate=90&s.grayscale=true""",0.077988
898,"imageflow_tool v1/querystring --in in/48.jpg --out out/water9088.jpg --command ""f.sharpenwhen=always&f.sharpen=10&format=png&png.quality=50&flip=y""",0.329649
899,"imageflow_tool v1/querystring --in in/9.webp --out out/water9086.jpg --command ""s.alpha=0.0&h=600&f.sharpenwhen=always&f.sharpen=0&s.grayscale=true""",0.038964
900,"imageflow_tool v1/querystring --in in/18.jpeg --out out/water9085.jpg --command ""h=600&s.saturation=0.5&format=jpeg&jpeg.turbo=true&jpeg.quality=60&format=jpeg&s.saturation=0.6""",0.002748
901,"imageflow_tool v1/querystring --in in/11.jpg --out out/water9083.jpg --command ""flip=xy&f.sharpenwhen=always&f.sharpen=20&s.grayscale=true&s.brightness=0.8&flip=xy""",0.127072
902,"imageflow_tool v1/querystring --in in/41.webp --out out/water9082.jpg --command ""h=200&srotate=180&srotate=180""",0.033929
